Date,Date,Close,Shift_1,Shift_2,Shift_3,Shift_4,Shift_5,Shift_6,Shift_7,Shift_8,Shift_9,Shift_10,Shift_11,Shift_12,Shift_13,Shift_14,Shift_15,Shift_16,Shift_17,Shift_18,Shift_19,Shift_20,Shift_21,Shift_22,Shift_23,Shift_24,Shift_25,Shift_26,Shift_27,Shift_28,Shift_29,Shift_30,Shift_31,Shift_32,Shift_33,Shift_34,Shift_35,Shift_36,Shift_37,Shift_38,Shift_39,Shift_40,Shift_41,Shift_42,Shift_43,Shift_44,Shift_45,Shift_46,Shift_47,Shift_48,Shift_49,Shift_50
2012-07-13,2012-07-13,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383,32.25,32.959999084472656,30.059999465942383,30.190000534057617,32.470001220703125,31.829999923706055,32.459999084472656,33.939998626708984
2012-07-16,2012-07-16,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383,32.25,32.959999084472656,30.059999465942383,30.190000534057617,32.470001220703125,31.829999923706055,32.459999084472656
2012-07-17,2012-07-17,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383,32.25,32.959999084472656,30.059999465942383,30.190000534057617,32.470001220703125,31.829999923706055
2012-07-18,2012-07-18,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383,32.25,32.959999084472656,30.059999465942383,30.190000534057617,32.470001220703125
2012-07-19,2012-07-19,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383,32.25,32.959999084472656,30.059999465942383,30.190000534057617
2012-07-20,2012-07-20,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383,32.25,32.959999084472656,30.059999465942383
2012-07-23,2012-07-23,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383,32.25,32.959999084472656
2012-07-24,2012-07-24,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383,32.25
2012-07-25,2012-07-25,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578,30.059999465942383
2012-07-26,2012-07-26,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578,29.43000030517578
2012-07-27,2012-07-27,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422,29.18000030517578
2012-07-30,2012-07-30,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383,28.56999969482422
2012-07-31,2012-07-31,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672,27.559999465942383
2012-08-01,2012-08-01,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344,28.770000457763672
2012-08-02,2012-08-02,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672,30.790000915527344
2012-08-03,2012-08-03,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422,31.020000457763672
2012-08-06,2012-08-06,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383,30.31999969482422
2012-08-07,2012-08-07,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617,29.809999465942383
2012-08-08,2012-08-08,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211,31.690000534057617
2012-08-09,2012-08-09,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5,30.40999984741211
2012-08-10,2012-08-10,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273,29.5
2012-08-13,2012-08-13,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666,28.149999618530273
2012-08-14,2012-08-14,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211,27.8799991607666
2012-08-15,2012-08-15,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492,27.90999984741211
2012-08-16,2012-08-16,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578,29.219999313354492
2012-08-17,2012-08-17,30.010000228881836,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055,28.93000030517578
2012-08-20,2012-08-20,29.510000228881836,30.010000228881836,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334,30.079999923706055
2012-08-21,2012-08-21,29.110000610351562,29.510000228881836,30.010000228881836,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211,29.1200008392334
2012-08-22,2012-08-22,29.950000762939453,29.110000610351562,29.510000228881836,30.010000228881836,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672,29.65999984741211
2012-08-23,2012-08-23,30.729999542236328,29.950000762939453,29.110000610351562,29.510000228881836,30.010000228881836,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438,29.770000457763672
2012-08-24,2012-08-24,29.5,30.729999542236328,29.950000762939453,29.110000610351562,29.510000228881836,30.010000228881836,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211,29.389999389648438
2012-08-27,2012-08-27,28.31999969482422,29.5,30.729999542236328,29.950000762939453,29.110000610351562,29.510000228881836,30.010000228881836,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789,29.90999984741211
2012-08-28,2012-08-28,28.690000534057617,28.31999969482422,29.5,30.729999542236328,29.950000762939453,29.110000610351562,29.510000228881836,30.010000228881836,30.299999237060547,29.399999618530273,29.420000076293945,31.170000076293945,29.940000534057617,29.40999984741211,29.09000015258789,30.25,28.270000457763672,27.270000457763672,26.100000381469727,26.25,27.420000076293945,27.350000381469727,29.510000228881836,28.1299991607666,28.950000762939453,29.84000015258789,30.65999984741211,31.790000915527344,32.27000045776367,32.150001525878906,33.349998474121094,35.959999084472656,34.25,32.70000076293945,31.510000228881836,31.270000457763672,31.489999771118164,30.989999771118164,31.229999542236328,30.65999984741211,30.399999618530273,31.290000915527344,31.40999984741211,31.959999084472656,31.610000610351562,33.11000061035156,33.78499984741211,32.189998626708984,33.779998779296875,32.09000015258789,31.84000015258789
